month,narrative,reporter_code,true_theme
26,forklift seatbelt blind spot speed spotter at the facility work was stopped slip first aid administered,vehicle_incidents,vehicle_incidents
26,stairs footing employee was crane handrail cable during routine operations first aid administered wet surface,hand_injuries,slips_trips
26,blind spot seatbelt at the facility reversing forklift investigation initiated tagline speed first aid administered,vehicle_incidents,vehicle_incidents
26,object fell impact reported to supervisor dropped sds height during routine operations at the facility,dropped_objects,dropped_objects
26,blind spot handrail cable first aid administered investigation initiated housekeeping walkway slip reported to supervisor,slips_trips,slips_trips
27,at the facility deck below collision vehicle reported to supervisor investigation initiated pedestrian spotter seatbelt,vehicle_incidents,vehicle_incidents
27,slip reported to supervisor cable slip walkway no injury sustained wet surface mud work was stopped,dropped_objects,slips_trips
27,at the facility acid splash eyewash chemical reported to supervisor vapor investigation initiated collision,chemical_exposure,chemical_exposure
27,skin contact employee was lifting plan shackle banksman crane tagline during routine operations at the facility,chemical_exposure,lifting_ops
27,load no injury sustained rigging lanyard work was stopped crane banksman swing at the facility,lifting_ops,lifting_ops
27,skin contact exposure acid during routine operations at the facility chemical employee was pinch sds,chemical_exposure,chemical_exposure
27,slip reported to supervisor work was stopped handrail at the facility walkway housekeeping banksman footing,slips_trips,slips_trips
27,valve handwheel no injury sustained work was stopped shackle caught between wrench reported to supervisor laceration finger,hand_injuries,hand_injuries
27,shackle lifting plan investigation initiated walkway sling tagline load reported to supervisor first aid administered,lifting_ops,lifting_ops
27,fell height impact housekeeping employee was object no injury sustained investigation initiated tool,dropped_objects,dropped_objects
27,collision seatbelt vehicle employee was pedestrian collision work was stopped reported to supervisor spotter,vehicle_incidents,vehicle_incidents
27,work was stopped scaffold first aid administered no injury sustained valve handwheel pinch finger hand wrench,hand_injuries,hand_injuries
27,during routine operations glove investigation initiated pinch employee was point finger valve handwheel valve handwheel,hand_injuries,hand_injuries
27,no injury sustained lifting plan crane sling tagline during routine operations reported to supervisor lift rigging,lifting_ops,lifting_ops
27,wrench work was stopped stairs first aid administered footing mud reported to supervisor trip slip,slips_trips,slips_trips
27,load corrosive lifting plan employee was swing work was stopped shackle investigation initiated sling,lifting_ops,lifting_ops
27,object work was stopped impact employee was during routine operations fell swing height deck below,dropped_objects,dropped_objects
27,work was stopped lifting plan splash acid eyewash no injury sustained skin contact goggles reported to supervisor,chemical_exposure,chemical_exposure
27,work was stopped tool scaffold reported to supervisor barricade cable fell height employee was,dropped_objects,dropped_objects
27,point investigation initiated finger rigging wrench glove no injury sustained first aid administered caught between,slips_trips,hand_injuries
27,during routine operations splash barricade lanyard height first aid administered dropped work was stopped fell,dropped_objects,dropped_objects
27,first aid administered at the facility shackle swing investigation initiated banksman sling sling rigging,lifting_ops,lifting_ops
27,scaffold skin contact object investigation initiated reported to supervisor impact at the facility dropped barricade,chemical_exposure,dropped_objects
27,reported to supervisor slip first aid administered walkway stairs handrail footing cable employee was,slips_trips,slips_trips
27,employee was skin contact work was stopped vapor chemical eyewash corrosive no injury sustained swing,chemical_exposure,chemical_exposure
27,barricade at the facility investigation initiated lanyard impact wet surface fell tool no injury sustained,dropped_objects,dropped_objects
27,load lift banksman reported to supervisor crane employee was chemical shackle work was stopped,lifting_ops,lifting_ops
27,chemical lift no injury sustained goggles reported to supervisor corrosive vapor at the facility eyewash,chemical_exposure,chemical_exposure
27,lifting plan crane swing investigation initiated tagline laceration rigging employee was at the facility,lifting_ops,lifting_ops
27,blind spot collision pedestrian investigation initiated forklift corrosive speed first aid administered at the facility,vehicle_incidents,vehicle_incidents
27,reported to supervisor chemical eyewash no injury sustained corrosive acid employee was corrosive exposure,chemical_exposure,chemical_exposure
27,wrench work was stopped employee was point no injury sustained glove caught between finger lifting plan,hand_injuries,hand_injuries
27,splash reported to supervisor eyewash acid corrosive during routine operations caught between investigation initiated goggles,chemical_exposure,chemical_exposure
27,height reported to supervisor deck below scaffold dropped first aid administered fell impact investigation initiated,lifting_ops,dropped_objects
27,seatbelt first aid administered dropped spotter during routine operations at the facility blind spot vehicle collision,vehicle_incidents,vehicle_incidents
27,cable slip no injury sustained trip work was stopped first aid administered mud shackle housekeeping,slips_trips,slips_trips
27,first aid administered lift banksman swing lift at the facility tagline investigation initiated lifting plan,lifting_ops,lifting_ops
27,during routine operations spotter seatbelt at the facility rigging blind spot collision reversing work was stopped,vehicle_incidents,vehicle_incidents
27,skin contact at the facility glove corrosive chemical acid sds reported to supervisor investigation initiated,chemical_exposure,chemical_exposure
27,barricade banksman rigging first aid administered work was stopped tagline no injury sustained sling swing,lifting_ops,lifting_ops
27,pinch height lanyard object no injury sustained scaffold reported to supervisor impact work was stopped,dropped_objects,dropped_objects
27,caught between valve handwheel finger point laceration employee was no injury sustained mud during routine operations,hand_injuries,hand_injuries
27,impact lanyard at the facility reported to supervisor tool barricade height work was stopped seatbelt,dropped_objects,dropped_objects
27,employee was vehicle forklift reported to supervisor pedestrian seatbelt reversing investigation initiated skin contact,vehicle_incidents,vehicle_incidents
27,reversing collision blind spot during routine operations speed chemical investigation initiated reported to supervisor vehicle,vehicle_incidents,vehicle_incidents
27,work was stopped during routine operations object no injury sustained dropped tagline lanyard barricade height,dropped_objects,dropped_objects
27,handrail work was stopped walkway stairs walkway first aid administered footing reported to supervisor cable,slips_trips,slips_trips
27,work was stopped banksman finger pinch hand first aid administered no injury sustained valve handwheel caught between,hand_injuries,hand_injuries
27,footing handrail reversing first aid administered housekeeping slip during routine operations walkway no injury sustained,slips_trips,slips_trips
27,height reported to supervisor fell lanyard rigging tool no injury sustained at the facility dropped,chemical_exposure,dropped_objects
28,height no injury sustained investigation initiated barricade object scaffold deck below employee was footing,dropped_objects,dropped_objects
28,first aid administered at the facility pinch valve handwheel glove finger swing investigation initiated wrench,hand_injuries,hand_injuries
28,load lifting plan tagline first aid administered tagline shackle investigation initiated during routine operations sling,hand_injuries,lifting_ops
28,chemical employee was goggles work was stopped acid rigging splash no injury sustained vapor,chemical_exposure,chemical_exposure
28,work was stopped mud footing walkway reversing investigation initiated slip reported to supervisor wet surface,slips_trips,slips_trips
28,seatbelt spotter forklift reported to supervisor at the facility walkway pedestrian blind spot during routine operations,dropped_objects,vehicle_incidents
28,work was stopped hand reported to supervisor finger investigation initiated pinch valve handwheel laceration lanyard,hand_injuries,hand_injuries
28,lanyard wet surface walkway employee was stairs trip cable no injury sustained at the facility,slips_trips,slips_trips
28,acid eyewash goggles employee was investigation initiated first aid administered splash vapor chemical,chemical_exposure,chemical_exposure
28,caught between reported to supervisor object deck below impact tool employee was dropped during routine operations,dropped_objects,dropped_objects
28,barricade tagline rigging investigation initiated swing reported to supervisor employee was sling banksman,lifting_ops,lifting_ops
28,fell spotter reported to supervisor tool object employee was at the facility height scaffold,dropped_objects,dropped_objects
28,reported to supervisor employee was speed pedestrian seatbelt reversing at the facility trip collision,vehicle_incidents,vehicle_incidents
28,object first aid administered fell no injury sustained height lanyard at the facility tool scaffold,dropped_objects,dropped_objects
28,corrosive work was stopped investigation initiated eyewash skin contact first aid administered sds splash impact,chemical_exposure,chemical_exposure
28,object impact no injury sustained lanyard hand employee was during routine operations height deck below,dropped_objects,dropped_objects
28,impact point employee was valve handwheel at the facility hand investigation initiated pinch wrench,hand_injuries,hand_injuries
28,investigation initiated reported to supervisor fell during routine operations object walkway scaffold impact lanyard,dropped_objects,dropped_objects
28,no injury sustained collision employee was seatbelt sling during routine operations spotter vehicle reversing,chemical_exposure,vehicle_incidents
28,no injury sustained splash vehicle acid skin contact corrosive at the facility investigation initiated exposure,chemical_exposure,chemical_exposure
28,wrench hand no injury sustained glove valve handwheel first aid administered employee was glove pinch,dropped_objects,hand_injuries
28,forklift banksman swing tagline sling employee was lifting plan first aid administered work was stopped,lifting_ops,lifting_ops
28,exposure work was stopped tool goggles vapor investigation initiated corrosive no injury sustained chemical,chemical_exposure,chemical_exposure
28,fell deck below speed dropped no injury sustained employee was reported to supervisor object impact,dropped_objects,dropped_objects
28,at the facility object employee was shackle deck below impact height dropped work was stopped,dropped_objects,dropped_objects
28,splash footing handrail investigation initiated slip cable work was stopped during routine operations wet surface,slips_trips,slips_trips
28,investigation initiated work was stopped hand dropped first aid administered scaffold barricade deck below tool,chemical_exposure,dropped_objects
28,laceration valve handwheel at the facility point during routine operations pinch no injury sustained hand glove,hand_injuries,hand_injuries
28,lanyard stairs employee was housekeeping at the facility first aid administered mud slip wet surface,slips_trips,slips_trips
28,employee was mud reported to supervisor footing walkway lifting plan first aid administered handrail wet surface,slips_trips,slips_trips
28,no injury sustained fell scaffold barricade investigation initiated first aid administered housekeeping object dropped,dropped_objects,dropped_objects
28,forklift trip vehicle collision first aid administered seatbelt spotter work was stopped investigation initiated,vehicle_incidents,vehicle_incidents
28,first aid administered reported to supervisor valve handwheel hand hand at the facility point pinch wrench,hand_injuries,hand_injuries
28,employee was slip cable speed wet surface no injury sustained housekeeping handrail during routine operations,slips_trips,slips_trips
28,object first aid administered height investigation initiated employee was exposure fell tool dropped,dropped_objects,dropped_objects
28,handrail work was stopped sds splash vapor eyewash investigation initiated during routine operations acid,chemical_exposure,chemical_exposure
28,first aid administered no injury sustained impact dropped fell barricade employee was object height,dropped_objects,dropped_objects
28,dropped reported to supervisor during routine operations tool height barricade fell barricade no injury sustained,dropped_objects,dropped_objects
28,stairs mud at the facility investigation initiated during routine operations forklift walkway footing handrail,slips_trips,slips_trips
28,during routine operations swing slip lifting plan banksman at the facility tagline no injury sustained sling,lifting_ops,lifting_ops
28,first aid administered employee was wrench valve handwheel finger laceration point during routine operations vapor,chemical_exposure,hand_injuries
28,fell dropped during routine operations scaffold deck below lanyard employee was no injury sustained banksman,dropped_objects,dropped_objects
28,goggles reported to supervisor corrosive mud eyewash during routine operations sds vapor no injury sustained,chemical_exposure,chemical_exposure
28,eyewash corrosive reported to supervisor employee was splash acid first aid administered goggles spotter,lifting_ops,chemical_exposure
28,first aid administered fell barricade during routine operations crane tool impact investigation initiated lanyard,slips_trips,dropped_objects
28,skin contact chemical investigation initiated chemical acid sds eyewash first aid administered work was stopped,chemical_exposure,chemical_exposure
28,scaffold tool barricade reported to supervisor first aid administered object skin contact at the facility deck below,vehicle_incidents,dropped_objects
28,trip slip deck below investigation initiated footing work was stopped walkway housekeeping at the facility,slips_trips,slips_trips
28,at the facility laceration caught between seatbelt no injury sustained glove point during routine operations valve handwheel,hand_injuries,hand_injuries
28,no injury sustained crane swing rigging shackle lift sling first aid administered employee was,lifting_ops,lifting_ops
29,at the facility scaffold tool object work was stopped during routine operations lanyard splash dropped,dropped_objects,dropped_objects
29,tagline no injury sustained reported to supervisor investigation initiated finger swing sling load crane,lifting_ops,lifting_ops
29,wrench no injury sustained work was stopped laceration valve handwheel employee was deck below hand glove,hand_injuries,hand_injuries
29,lanyard impact barricade at the facility deck below scaffold during routine operations tool employee was,dropped_objects,dropped_objects
29,mud investigation initiated slip first aid administered glove handrail reported to supervisor housekeeping cable,dropped_objects,slips_trips
29,first aid administered during routine operations impact barricade scaffold deck below tool valve handwheel reported to supervisor,dropped_objects,dropped_objects
29,tool dropped barricade no injury sustained lanyard employee was object during routine operations fell,dropped_objects,dropped_objects
29,tagline during routine operations load chemical no injury sustained swing shackle at the facility crane,slips_trips,lifting_ops
29,crane sling during routine operations lift rigging shackle no injury sustained work was stopped collision,hand_injuries,lifting_ops
29,stairs handrail barricade trip no injury sustained reported to supervisor slip during routine operations cable,slips_trips,slips_trips
29,laceration collision reported to supervisor pedestrian forklift employee was during routine operations reversing vehicle,vehicle_incidents,vehicle_incidents
29,laceration hand employee was reported to supervisor lanyard first aid administered caught between wrench glove,hand_injuries,hand_injuries
29,deck below fell caught between work was stopped lanyard barricade scaffold employee was first aid administered,dropped_objects,dropped_objects
29,eyewash during routine operations work was stopped shackle goggles sds vapor acid no injury sustained,chemical_exposure,chemical_exposure
29,no injury sustained speed dropped object deck below reported to supervisor investigation initiated lanyard impact,dropped_objects,dropped_objects
29,glove finger footing valve handwheel employee was work was stopped laceration at the facility caught between,hand_injuries,hand_injuries
29,collision goggles investigation initiated forklift reversing seatbelt during routine operations at the facility speed,slips_trips,vehicle_incidents
29,splash eyewash sds skin contact splash no injury sustained investigation initiated chemical work was stopped,slips_trips,chemical_exposure
29,at the facility fell no injury sustained caught between object investigation initiated barricade dropped impact,dropped_objects,dropped_objects
29,pedestrian employee was reported to supervisor work was stopped handrail wet surface walkway stairs mud,chemical_exposure,slips_trips
29,at the facility caught between splash acid investigation initiated during routine operations exposure sds eyewash,chemical_exposure,chemical_exposure
29,vehicle spotter work was stopped collision tool reported to supervisor no injury sustained reversing pedestrian,vehicle_incidents,vehicle_incidents
29,work was stopped first aid administered dropped tool investigation initiated splash scaffold lanyard height,dropped_objects,dropped_objects
29,work was stopped investigation initiated impact employee was tool object barricade scaffold lanyard,dropped_objects,dropped_objects
29,first aid administered wet surface splash skin contact no injury sustained corrosive investigation initiated chemical vapor,chemical_exposure,chemical_exposure
29,footing housekeeping first aid administered investigation initiated reversing walkway stairs work was stopped wet surface,lifting_ops,slips_trips
29,object employee was lanyard at the facility fell impact barricade during routine operations caught between,dropped_objects,dropped_objects
29,investigation initiated scaffold tool object first aid administered collision impact lanyard reported to supervisor,dropped_objects,dropped_objects
29,pedestrian speed vehicle pedestrian first aid administered employee was reversing blind spot investigation initiated,hand_injuries,vehicle_incidents
29,at the facility spotter blind spot collision reversing seatbelt footing reported to supervisor work was stopped,vehicle_incidents,vehicle_incidents
29,barricade impact object work was stopped at the facility lanyard height investigation initiated reversing,dropped_objects,dropped_objects
29,slip wet surface reported to supervisor walkway at the facility no injury sustained footing fell cable,slips_trips,slips_trips
29,at the facility impact barricade dropped deck below object pedestrian reported to supervisor employee was,vehicle_incidents,dropped_objects
29,no injury sustained height at the facility glove object first aid administered barricade impact fell,slips_trips,dropped_objects
29,investigation initiated reported to supervisor scaffold slip handrail footing housekeeping trip first aid administered,slips_trips,slips_trips
29,during routine operations point hand at the facility laceration finger blind spot work was stopped valve handwheel,hand_injuries,hand_injuries
29,corrosive vapor splash work was stopped lift at the facility no injury sustained skin contact chemical,dropped_objects,chemical_exposure
29,dropped caught between reported to supervisor investigation initiated at the facility height impact tool object,dropped_objects,dropped_objects
29,no injury sustained glove finger employee was point wrench during routine operations valve handwheel banksman,hand_injuries,hand_injuries
29,handrail reported to supervisor slip cable housekeeping first aid administered no injury sustained mud trip,slips_trips,slips_trips
29,tool no injury sustained barricade fell at the facility object height spotter work was stopped,dropped_objects,dropped_objects
29,sling shackle at the facility rigging lifting plan work was stopped during routine operations load footing,chemical_exposure,lifting_ops
29,object tool height dropped investigation initiated fell first aid administered reported to supervisor deck below,dropped_objects,dropped_objects
29,vapor exposure eyewash reported to supervisor no injury sustained work was stopped goggles point splash,chemical_exposure,chemical_exposure
29,impact employee was deck below object tagline during routine operations lanyard first aid administered fell,dropped_objects,dropped_objects
29,load first aid administered sling banksman shackle no injury sustained at the facility glove swing,lifting_ops,lifting_ops
29,speed collision at the facility during routine operations investigation initiated pedestrian vehicle spotter blind spot,vehicle_incidents,vehicle_incidents
29,caught between first aid administered during routine operations employee was deck below dropped tool scaffold object,dropped_objects,dropped_objects
29,sds reported to supervisor splash vapor chemical tool at the facility first aid administered eyewash,chemical_exposure,chemical_exposure
29,at the facility stairs sling lift rigging reported to supervisor load work was stopped banksman,lifting_ops,lifting_ops
30,valve handwheel no injury sustained employee was wrench at the facility pinch finger lanyard laceration,hand_injuries,hand_injuries
30,object barricade wrench dropped reported to supervisor height work was stopped employee was tool,dropped_objects,dropped_objects
30,work was stopped no injury sustained point finger investigation initiated trip pinch wrench glove,hand_injuries,hand_injuries
30,tagline employee was blind spot collision forklift no injury sustained reversing work was stopped spotter,vehicle_incidents,vehicle_incidents
30,deck below lanyard during routine operations no injury sustained reported to supervisor tool dropped footing object,dropped_objects,dropped_objects
30,height reported to supervisor employee was work was stopped scaffold dropped deck below object scaffold,dropped_objects,dropped_objects
30,object employee was rigging fell dropped height investigation initiated impact during routine operations,chemical_exposure,dropped_objects
30,reported to supervisor seatbelt wet surface first aid administered forklift work was stopped blind spot spotter pedestrian,dropped_objects,vehicle_incidents
30,at the facility eyewash first aid administered skin contact corrosive investigation initiated exposure vehicle goggles,vehicle_incidents,chemical_exposure
30,laceration caught between reported to supervisor at the facility employee was hand vapor pinch valve handwheel,hand_injuries,hand_injuries
30,deck below lanyard investigation initiated fell object employee was swing during routine operations dropped,dropped_objects,dropped_objects
30,forklift lanyard height employee was object scaffold first aid administered impact at the facility,dropped_objects,dropped_objects
30,forklift vehicle footing reversing employee was pedestrian reported to supervisor investigation initiated speed,vehicle_incidents,vehicle_incidents
30,impact lanyard investigation initiated during routine operations employee was tool barricade height stairs,dropped_objects,dropped_objects
30,work was stopped tool collision scaffold at the facility lanyard no injury sustained barricade object,dropped_objects,dropped_objects
30,pinch laceration investigation initiated point acid at the facility hand caught between during routine operations,hand_injuries,hand_injuries
30,load rigging swing banksman reported to supervisor no injury sustained at the facility shackle sling,lifting_ops,lifting_ops
30,work was stopped first aid administered collision employee was tagline shackle banksman load crane,hand_injuries,lifting_ops
30,housekeeping chemical walkway trip footing work was stopped employee was stairs first aid administered,slips_trips,slips_trips
30,footing slip work was stopped point housekeeping employee was during routine operations wet surface handrail,slips_trips,slips_trips
30,collision during routine operations spotter employee was no injury sustained seatbelt forklift slip pedestrian,slips_trips,vehicle_incidents
30,laceration lifting plan no injury sustained glove employee was first aid administered valve handwheel hand wrench,hand_injuries,hand_injuries
30,finger employee was point corrosive work was stopped investigation initiated pinch valve handwheel laceration,hand_injuries,hand_injuries
30,reported to supervisor fell employee was fell deck below impact height no injury sustained barricade,dropped_objects,dropped_objects
30,glove pinch employee was wrench chemical work was stopped no injury sustained hand valve handwheel,hand_injuries,hand_injuries
30,splash investigation initiated eyewash work was stopped chemical reported to supervisor exposure chemical corrosive,chemical_exposure,chemical_exposure
30,first aid administered fell barricade lanyard object during routine operations fell work was stopped tool,dropped_objects,dropped_objects
30,footing wet surface slip during routine operations walkway investigation initiated mud sds first aid administered,slips_trips,slips_trips
30,fell barricade first aid administered dropped lanyard banksman scaffold no injury sustained during routine operations,dropped_objects,dropped_objects
30,dropped tool employee was fell height scaffold shackle at the facility investigation initiated,dropped_objects,dropped_objects
30,scaffold finger impact barricade dropped deck below investigation initiated during routine operations employee was,dropped_objects,dropped_objects
30,scaffold impact valve handwheel work was stopped lanyard reported to supervisor fell height no injury sustained,dropped_objects,dropped_objects
30,object dropped forklift tool no injury sustained at the facility barricade reported to supervisor fell,dropped_objects,dropped_objects
30,lifting plan shackle crane first aid administered lift shackle work was stopped no injury sustained rigging,lifting_ops,lifting_ops
30,tool investigation initiated object barricade fell scaffold splash no injury sustained first aid administered,slips_trips,dropped_objects
30,during routine operations load forklift work was stopped speed blind spot first aid administered collision vehicle,hand_injuries,vehicle_incidents
30,first aid administered laceration investigation initiated housekeeping hand pinch glove point no injury sustained,lifting_ops,hand_injuries
30,at the facility work was stopped forklift spotter employee was collision reversing barricade seatbelt,vehicle_incidents,vehicle_incidents
30,eyewash height scaffold work was stopped lanyard deck below dropped reported to supervisor investigation initiated,dropped_objects,dropped_objects
30,employee was footing handrail first aid administered slip trip trip mud work was stopped,slips_trips,slips_trips
30,investigation initiated deck below dropped lanyard first aid administered tool barricade mud employee was,dropped_objects,dropped_objects
30,employee was swing fell scaffold at the facility work was stopped lanyard tool height,slips_trips,dropped_objects
30,at the facility reported to supervisor investigation initiated shackle lifting plan acid rigging tagline crane,lifting_ops,lifting_ops
30,lanyard caught between first aid administered impact during routine operations tool deck below employee was object,dropped_objects,dropped_objects
30,chemical sds swing during routine operations employee was first aid administered goggles skin contact acid,chemical_exposure,chemical_exposure
30,lifting plan swing investigation initiated impact employee was during routine operations crane banksman lift,chemical_exposure,lifting_ops
30,first aid administered point pinch at the facility glove laceration finger pedestrian reported to supervisor,hand_injuries,hand_injuries
30,handrail stairs no injury sustained first aid administered slip work was stopped tagline wet surface housekeeping,slips_trips,slips_trips
30,acid no injury sustained exposure work was stopped employee was skin contact cable sds goggles,chemical_exposure,chemical_exposure
30,no injury sustained dropped reported to supervisor during routine operations scaffold lanyard slip height impact,dropped_objects,dropped_objects
31,hand reported to supervisor laceration caught between investigation initiated wrench dropped pinch no injury sustained,lifting_ops,hand_injuries
31,mud employee was point investigation initiated wet surface no injury sustained footing housekeeping trip,slips_trips,slips_trips
31,speed at the facility spotter investigation initiated first aid administered pedestrian load seatbelt forklift,chemical_exposure,vehicle_incidents
31,acid goggles splash during routine operations housekeeping at the facility first aid administered corrosive eyewash,chemical_exposure,chemical_exposure
31,no injury sustained work was stopped acid corrosive object eyewash reported to supervisor chemical vapor,chemical_exposure,chemical_exposure
31,collision pedestrian investigation initiated blind spot first aid administered vehicle at the facility reversing seatbelt,vehicle_incidents,vehicle_incidents
31,height object investigation initiated work was stopped deck below lanyard dropped at the facility seatbelt,dropped_objects,dropped_objects
31,collision no injury sustained work was stopped dropped scaffold barricade fell height at the facility,dropped_objects,dropped_objects
31,fell object scaffold no injury sustained impact first aid administered tool deck below at the facility,dropped_objects,dropped_objects
31,banksman wrench work was stopped no injury sustained crane load tagline during routine operations lift,lifting_ops,lifting_ops
31,deck below work was stopped first aid administered lanyard investigation initiated object load fell impact,chemical_exposure,dropped_objects
31,vapor mud goggles skin contact employee was splash at the facility exposure during routine operations,chemical_exposure,chemical_exposure
31,reported to supervisor employee was laceration work was stopped stairs footing mud walkway housekeeping,vehicle_incidents,slips_trips
31,dropped reported to supervisor scaffold no injury sustained tool during routine operations dropped impact object,slips_trips,dropped_objects
31,employee was splash work was stopped corrosive no injury sustained eyewash acid chemical collision,chemical_exposure,chemical_exposure
31,lanyard barricade deck below dropped investigation initiated fell no injury sustained hand reported to supervisor,dropped_objects,dropped_objects
31,during routine operations employee was object skin contact tool lanyard fell deck below investigation initiated,dropped_objects,dropped_objects
31,chemical reported to supervisor exposure work was stopped sling eyewash goggles sds employee was,chemical_exposure,chemical_exposure
31,finger hand eyewash investigation initiated valve handwheel pinch point reported to supervisor work was stopped,hand_injuries,hand_injuries
31,acid at the facility first aid administered goggles acid during routine operations skin contact splash sds,chemical_exposure,chemical_exposure
31,reversing employee was slip housekeeping footing during routine operations reported to supervisor stairs mud,slips_trips,slips_trips
31,scaffold at the facility during routine operations investigation initiated dropped impact fell shackle lanyard,dropped_objects,dropped_objects
31,reported to supervisor first aid administered spotter reversing during routine operations pedestrian skin contact collision blind spot,vehicle_incidents,vehicle_incidents
31,employee was lifting plan tagline work was stopped sling seatbelt load reported to supervisor shackle,lifting_ops,lifting_ops
31,object dropped fell reported to supervisor impact height employee was barricade at the facility,dropped_objects,dropped_objects
31,barricade first aid administered blind spot scaffold reported to supervisor impact work was stopped object tool,dropped_objects,dropped_objects
31,no injury sustained acid cable mud housekeeping footing work was stopped slip during routine operations,slips_trips,slips_trips
31,forklift at the facility no injury sustained splash collision vehicle speed seatbelt reported to supervisor,hand_injuries,vehicle_incidents
31,scaffold tool object no injury sustained fell deck below during routine operations at the facility cable,vehicle_incidents,dropped_objects
31,reported to supervisor first aid administered scaffold impact dropped collision fell height employee was,dropped_objects,dropped_objects
31,impact scaffold height at the facility work was stopped skin contact employee was fell deck below,dropped_objects,dropped_objects
31,exposure fell at the facility lanyard employee was height no injury sustained dropped impact,dropped_objects,dropped_objects
31,chemical corrosive reported to supervisor sds exposure acid at the facility goggles work was stopped,vehicle_incidents,chemical_exposure
31,fell scaffold dropped first aid administered impact object investigation initiated during routine operations barricade,dropped_objects,dropped_objects
31,spotter exposure no injury sustained work was stopped forklift first aid administered pedestrian collision vehicle,slips_trips,vehicle_incidents
31,investigation initiated during routine operations lanyard dropped employee was barricade deck below tool slip,vehicle_incidents,dropped_objects
31,barricade during routine operations lanyard no injury sustained at the facility caught between object impact dropped,dropped_objects,dropped_objects
31,impact tool reported to supervisor lanyard during routine operations pinch work was stopped scaffold height,dropped_objects,dropped_objects
31,walkway handrail speed wet surface first aid administered investigation initiated trip slip employee was,chemical_exposure,slips_trips
31,dropped investigation initiated during routine operations deck below work was stopped height wet surface lanyard tool,dropped_objects,dropped_objects
31,crane work was stopped swing reported to supervisor tagline banksman during routine operations lift sling,lifting_ops,lifting_ops
31,tool no injury sustained employee was barricade reported to supervisor fell glove object scaffold,dropped_objects,dropped_objects
31,work was stopped mud wet surface at the facility walkway reported to supervisor slip cable crane,slips_trips,slips_trips
31,at the facility tagline no injury sustained rigging rigging lift employee was crane shackle,lifting_ops,lifting_ops
31,no injury sustained hand caught between during routine operations first aid administered point glove caught between pinch,hand_injuries,hand_injuries
31,point first aid administered wrench during routine operations work was stopped glove fell laceration caught between,chemical_exposure,hand_injuries
31,no injury sustained deck below fell object corrosive lanyard work was stopped employee was height,dropped_objects,dropped_objects
31,forklift barricade reported to supervisor spotter reversing blind spot employee was seatbelt no injury sustained,vehicle_incidents,vehicle_incidents
31,employee was at the facility rigging crane lifting plan stairs shackle load investigation initiated,lifting_ops,lifting_ops
31,fell during routine operations forklift first aid administered at the facility speed collision blind spot vehicle,vehicle_incidents,vehicle_incidents
32,crane tagline at the facility reported to supervisor shackle corrosive lifting plan load first aid administered,lifting_ops,lifting_ops
32,tool swing reported to supervisor height at the facility impact employee was barricade fell,dropped_objects,dropped_objects
32,exposure sds lifting plan during routine operations chemical skin contact first aid administered investigation initiated acid,chemical_exposure,chemical_exposure
32,employee was during routine operations tool laceration barricade height fell deck below first aid administered,dropped_objects,dropped_objects
32,lift hand investigation initiated crane lifting plan no injury sustained load first aid administered tagline,lifting_ops,lifting_ops
32,employee was at the facility swing laceration finger hand point pinch reported to supervisor,hand_injuries,hand_injuries
32,employee was glove no injury sustained swing investigation initiated valve handwheel wrench point hand,hand_injuries,hand_injuries
32,caught between wrench glove valve handwheel crane no injury sustained first aid administered work was stopped finger,hand_injuries,hand_injuries
32,barricade at the facility dropped impact reported to supervisor employee was impact height deck below,dropped_objects,dropped_objects
32,speed exposure pedestrian spotter first aid administered seatbelt forklift employee was no injury sustained,vehicle_incidents,vehicle_incidents
32,during routine operations glove deck below reported to supervisor fell height impact lanyard employee was,dropped_objects,dropped_objects
32,footing hand glove work was stopped pinch no injury sustained wrench investigation initiated caught between,hand_injuries,hand_injuries
32,at the facility work was stopped rigging load shackle no injury sustained goggles tagline lifting plan,lifting_ops,lifting_ops
32,seatbelt vehicle investigation initiated reversing reversing during routine operations collision work was stopped forklift,vehicle_incidents,vehicle_incidents
32,reported to supervisor slip footing walkway work was stopped stairs spotter cable during routine operations,slips_trips,slips_trips
32,work was stopped vapor corrosive fell acid no injury sustained first aid administered chemical sds,chemical_exposure,chemical_exposure
32,scaffold hand investigation initiated at the facility height reported to supervisor deck below dropped impact,dropped_objects,dropped_objects
32,at the facility barricade spotter first aid administered tool reported to supervisor dropped fell lanyard,dropped_objects,dropped_objects
32,no injury sustained collision investigation initiated crane sling banksman load work was stopped swing,lifting_ops,lifting_ops
32,goggles employee was scaffold reported to supervisor tool during routine operations impact dropped barricade,dropped_objects,dropped_objects
32,reported to supervisor chemical sds no injury sustained at the facility eyewash goggles skin contact splash,chemical_exposure,chemical_exposure
32,housekeeping tool barricade scaffold fell investigation initiated at the facility first aid administered height,dropped_objects,dropped_objects
32,acid exposure chemical wet surface reported to supervisor sds employee was goggles at the facility,lifting_ops,chemical_exposure
32,lifting plan at the facility employee was investigation initiated swing rigging banksman tagline crane,lifting_ops,lifting_ops
32,collision during routine operations work was stopped handrail mud cable at the facility trip wet surface,slips_trips,slips_trips
32,sds splash tagline no injury sustained reported to supervisor acid corrosive first aid administered skin contact,vehicle_incidents,chemical_exposure
32,employee was investigation initiated wet surface footing at the facility caught between slip handrail mud,slips_trips,slips_trips
